f,real,imag
28.055,0.006708,-0.015653
28.062,0.0090784,-0.020463
28.07,0.0085854,-0.019288
28.078,0.0085034,-0.015668
28.086,0.015293,-0.022473
28.094,0.017063,-0.024337
28.102,0.016509,-0.02447
28.109,0.015945,-0.024018
28.117,0.014966,-0.022614
28.125,0.014673,-0.021869
28.133,0.013135,-0.020792
28.141,0.012158,-0.022684
28.148,0.011373,-0.020489
28.156,0.013492,-0.021769
28.164,0.013937,-0.021788
28.172,0.013193,-0.021222
28.18,0.011896,-0.02108
28.188,0.0127,-0.021739
28.195,0.014419,-0.023422
28.203,0.011544,-0.019391
28.211,0.0086082,-0.016264
28.219,0.0056168,-0.013463
28.227,0.0076416,-0.016117
28.234,0.0049095,-0.014313
28.242,0.0076464,-0.017086
28.25,0.007667,-0.015397
28.258,0.0054966,-0.012454
28.266,0.0047337,-0.012947
28.273,0.0027858,-0.0089409
28.281,0.0047012,-0.012128
28.289,0.0038465,-0.012274
28.297,0.0025866,-0.0091887
28.305,0.0033887,-0.010595
28.312,0.0049207,-0.0134
28.32,0.0065341,-0.01583
28.328,0.0067526,-0.015226
28.336,0.0041363,-0.012097
28.344,0.0017852,-0.0073635
28.352,0.0021607,-0.0090285
28.359,0.0050403,-0.013771
28.367,0.0047366,-0.012309
28.375,0.0055901,-0.014257
28.383,0.0038292,-0.011927
28.391,0.0010332,-0.0051356
28.398,0.00078753,-0.0047533
28.406,0.0031588,-0.010252
28.414,0.0048819,-0.013657
28.422,0.0035039,-0.011647
28.43,0.0020321,-0.0090042
28.438,0.0013102,-0.0067761
28.445,0.0013921,-0.0065817
28.453,0.0026011,-0.0096231
28.461,0.0014043,-0.0072172
28.469,0.0014866,-0.0078257
28.477,0.00031574,-0.0035932
28.484,5.3097e-05,-0.0011012
28.492,0.00052066,-0.0040083
28.5,0.0014343,-0.0064237
28.508,1.5647e-05,-0.00075385
28.516,0.00017697,-0.0027388
28.523,0.00027927,-0.0050381
28.531,0.0007795,-0.0060087
28.539,0.0010554,-0.0063074
28.547,0.0010399,-0.0058124
28.555,0.0013872,-0.0067996
28.562,0.0032499,-0.0086237
28.57,0.0020235,-0.0068199
28.578,0.0029996,-0.0082795
28.586,0.0023637,-0.0079792
28.594,0.00034235,-0.0027729
28.602,0.00013792,-0.0018028
28.609,0.001472,-0.0072887
28.617,0.0036048,-0.010385
28.625,0.0057863,-0.012508
28.633,0.0019998,-0.006291
28.641,0.0021403,-0.0070112
28.648,0.0038832,-0.0098132
28.656,0.0055769,-0.011495
28.664,0.005558,-0.013325
28.672,0.0034971,-0.010101
28.68,0.003412,-0.010628
28.688,0.003561,-0.010059
28.695,0.0031825,-0.007873
28.703,0.0021042,-0.0085531
28.711,0.0020006,-0.0073059
28.719,0.0046592,-0.012919
28.727,0.0097651,-0.016836
28.734,0.0037253,-0.0099621
28.742,0.0034028,-0.0094826
28.75,0.0033871,-0.011614
28.758,0.0029988,-0.01056
28.766,0.0091715,-0.014622
28.773,0.006879,-0.012829
28.781,0.002229,-0.0083752
28.789,0.0067827,-0.014772
28.797,0.0067998,-0.013778
28.805,0.0077996,-0.015745
28.812,0.0099638,-0.017375
28.82,0.0087585,-0.017537
28.828,0.0085757,-0.015238
28.836,0.014218,-0.016439
28.844,0.0055638,-0.0134
28.852,0.0082765,-0.015904
28.859,0.0092732,-0.015252
28.867,0.0097596,-0.01816
28.875,0.0071039,-0.017532
28.883,0.004888,-0.015662
28.891,0.003619,-0.011991
28.898,0.0073202,-0.017505
28.906,0.0093382,-0.020427
28.914,0.006204,-0.016025
28.922,0.0050658,-0.01272
28.93,0.0080406,-0.016541
28.938,0.0057949,-0.015029
28.945,0.01056,-0.020101
28.953,0.0069383,-0.017679
28.961,0.0046512,-0.016067
28.969,0.0061035,-0.017992
28.977,0.0021912,-0.010053
28.984,0.0023586,-0.010324
28.992,0.00067299,-0.0060243
29,-0.00022573,-0.003458
29.008,-0.00015865,-0.0019067
29.016,-0.0016182,-0.0074206
29.023,-0.0042117,-0.013251
29.031,-0.00043434,-0.004047
29.039,-8.3833e-06,-0.00014492
29.047,-0.00039147,-0.0039582
29.055,-0.00066162,-0.0046775
29.062,-5.9765e-05,-0.0012089
29.07,7.3184e-05,-0.002337
29.078,-0.00045147,-0.004769
29.086,-0.0014217,-0.0066407
29.094,-0.0001017,-0.0041882
29.102,0.00041593,-0.0039684
29.109,-6.5925e-05,-0.0014471
29.117,-0.0024621,-0.0091066
29.125,-0.0032123,-0.011035
29.133,0.00079892,-0.0050614
29.141,0.0015355,-0.0072172
29.148,0.0010102,-0.0051396
29.156,0.00078825,-0.0054122
29.164,0.0019453,-0.0090238
29.172,0.002505,-0.011154
29.18,0.0015696,-0.0070578
29.188,0.00084914,-0.005378
29.195,0.00083926,-0.0052193
29.203,0.002106,-0.0088353
29.211,0.00098602,-0.0059115
29.219,-7.6019e-05,-0.0016601
29.227,0.0051517,-0.0124
29.234,0.0080131,-0.01471
29.242,0.0040686,-0.011088
29.25,0.0030346,-0.011195
29.258,0.0010698,-0.0059938
29.266,0.0029189,-0.011459
29.273,0.0050447,-0.013767
29.281,0.0023845,-0.0091889
29.289,0.0013119,-0.0062482
29.297,0.00043974,-0.0060657
29.305,5.5591e-05,-0.0010907
29.312,-0.00011931,-0.0017812
29.32,-0.001577,-0.006059
29.328,-0.0022587,-0.0075439
29.336,-0.0017632,-0.0064006
29.344,-0.001421,-0.006196
29.352,-0.0012223,-0.0059067
29.359,-0.00084056,-0.004716
29.367,0.00050999,-0.0036938
29.375,0.0015922,-0.0081245
29.383,2.6766e-05,-0.0019231
29.391,5.1302e-06,-0.0012779
29.398,0.00078107,-0.0068824
29.406,6.5586e-05,-0.0012292
29.414,-5.1167e-05,-0.0010408
29.422,6.5285e-05,-0.001595
29.43,0.00081192,-0.0057702
29.438,0.00084943,-0.0051817
29.445,0.0018868,-0.0089445
29.453,0.0010222,-0.0062923
29.461,-7.7522e-06,-0.0013951
29.469,5.1618e-05,-0.0012648
29.477,0.0006129,-0.0060508
29.484,-9.8389e-07,-0.00037427
29.492,-0.0018624,-0.0087245
29.5,-0.014504,-0.020737
29.508,-0.018129,-0.019741
29.516,-0.0092756,-0.016614
29.523,-0.00033412,-0.0051281
29.531,0.0018731,-0.0081272
29.539,0.0013254,-0.005659
29.547,0.00077671,-0.0053142
29.555,0.001378,-0.0067859
29.562,0.0019428,-0.0079249
29.57,0.0029533,-0.011014
29.578,0.0014707,-0.0063172
29.586,0.0045703,-0.0088401
29.594,0.0055689,-0.010557
29.602,0.0069962,-0.013365
29.609,0.01375,-0.018801
29.617,0.014217,-0.017945
29.625,0.01343,-0.019429
29.633,0.017787,-0.022435
29.641,0.020502,-0.024414
29.648,0.022279,-0.024216
29.656,0.020395,-0.02234
29.664,0.012106,-0.018935
29.672,0.0074438,-0.015157
29.68,0.004439,-0.010815
29.688,0.0036208,-0.012404
29.695,0.0058088,-0.013758
29.703,0.0016993,-0.0088453
29.711,0.00092366,-0.0063397
29.719,0.002401,-0.0087535
29.727,0.0047541,-0.014069
29.734,0.0055571,-0.015918
29.742,0.0023655,-0.010583
29.75,0.0029285,-0.010976
29.758,0.0055037,-0.015485
29.766,0.0052906,-0.01492
29.773,0.0061828,-0.015939
29.781,0.0038263,-0.012299
29.789,0.0029761,-0.011354
29.797,0.0029458,-0.01021
29.805,0.003543,-0.01333
29.812,0.00013367,-0.0029145
29.82,-0.002015,-0.010662
29.828,-0.0058751,-0.018765
29.836,-0.0077202,-0.021469
29.844,-0.017988,-0.025924
29.852,-0.028972,-0.023543
29.859,-0.030118,-0.02166
29.867,-0.021366,-0.018318
29.875,-0.014778,-0.016669
29.883,-0.00061398,-0.0032194
29.891,0.0022195,-0.010223
29.898,0.0029877,-0.01084
29.906,0.006014,-0.015889
29.914,0.0020314,-0.0084269
29.922,0.0027153,-0.010208
29.93,0.0052401,-0.013994
29.938,0.0011025,-0.0058187
29.945,0.00091879,-0.0065054
29.953,0.00030111,-0.0038893
29.961,0.0016703,-0.0086437
29.969,0.0038605,-0.013945
29.977,0.0021198,-0.0097862
29.984,0.0046288,-0.014521
29.992,0.0061611,-0.016057
30,0.0038894,-0.012685
30.008,0.00065145,-0.0053041
30.016,0.00018199,-0.0025055
30.023,-1.3932e-05,-0.0025429
30.031,1.2299e-05,-0.0010443
30.039,3.3454e-06,-0.0010423
30.047,0.0013513,-0.0089887
30.055,0.00073869,-0.0051711
30.062,0.0010452,-0.0065541
30.07,0.00063755,-0.0048705
30.078,-3.6647e-05,-0.0016376
30.086,-0.00096315,-0.0073601
30.094,-0.00067608,-0.0058792
30.102,-5.2978e-05,-0.0018691
30.109,-4.4873e-05,-0.00176
30.117,0.00010093,-0.0029561
30.125,0.0031573,-0.01283
30.133,0.0065993,-0.016929
30.141,0.0024537,-0.010841
30.148,-3.6497e-05,-0.00098227
30.156,0.0011822,-0.0076108
30.164,0.0017693,-0.0083587
30.172,7.5672e-05,-0.0013444
30.18,0.00057265,-0.0044671
30.188,2.2642e-05,-0.0013354
30.195,-0.00040994,-0.0042773
30.203,0.00011397,-0.0026755
30.211,6.1008e-05,-0.0033639
30.219,0.0001652,-0.0022542
30.227,-0.00010643,-0.0017532
30.234,0.0001282,-0.0036059
30.242,-2.9767e-05,-0.0011196
30.25,0.00087219,-0.0052915
30.258,0.0039488,-0.010612
30.266,0.0085984,-0.01399
30.273,0.012369,-0.0172
30.281,0.0028631,-0.010403
30.289,0.00023872,-0.0023296
30.297,9.9361e-05,-0.0014321
30.305,0.00054354,-0.0044848
30.312,0.0048582,-0.013769
30.32,0.0070876,-0.014689
30.328,0.0057362,-0.014533
30.336,0.0041876,-0.013868
30.344,0.001521,-0.007724
30.352,0.00042645,-0.0047071
30.359,-5.0482e-06,-0.0015748
30.367,0.001711,-0.0074645
30.375,0.005648,-0.012147
30.383,0.0054109,-0.013079
30.391,0.0053424,-0.012977
30.398,0.0030891,-0.011137
30.406,0.00014707,-0.003096
30.414,0.00057368,-0.0066985
30.422,0.00086562,-0.0061171
30.43,2.9762e-06,-0.0010339
30.438,0.0028376,-0.0094837
30.445,0.0033588,-0.010917
30.453,0.0061014,-0.01555
30.461,0.010987,-0.017916
30.469,0.0029786,-0.012108
30.477,0.00056308,-0.004348
30.484,0.0016513,-0.0085106
30.492,0.0025186,-0.010643
30.5,0.0025898,-0.011081
30.508,5.6582e-05,-0.00082478
30.516,0.0030998,-0.010311
30.523,0.0065568,-0.015753
30.531,0.00021852,-0.0037636
30.539,2.8694e-05,-0.0012963
30.547,0.0081724,-0.015586
30.555,0.0022245,-0.0090734
30.562,0.00019039,-0.0035689
30.57,0.0032972,-0.013284
30.578,0.0056584,-0.018061
30.586,0.00088874,-0.0084214
30.594,2.0705e-05,-0.00075699
30.602,0.0019261,-0.010739
30.609,0.0028086,-0.014594
30.617,0.0083782,-0.021212
30.625,0.0087202,-0.022424
30.633,0.0014574,-0.0096836
30.641,0.0001795,-0.0048823
30.648,0.0018732,-0.010628
30.656,0.000683,-0.0066944
30.664,0.0028115,-0.012408
30.672,1.8398e-05,-0.0027955
30.68,-0.00039029,-0.005842
30.688,0.00052413,-0.0066939
30.695,0.0021307,-0.013682
30.703,0.00018768,-0.0036861
30.711,-0.00036767,-0.0052789
30.719,3.7085e-06,-0.00066835
30.727,0.0011994,-0.010545
30.734,0.00024596,-0.0045527
30.742,5.48e-05,-0.0015211
30.75,-1.1706e-05,-0.00061021
30.758,1.538e-05,-0.00090788
30.766,1.3643e-05,-0.00048108
30.773,0.00066318,-0.0058357
30.781,0.0018413,-0.011593
30.789,0.00033996,-0.0045119
30.797,0.004655,-0.017611
30.805,0.0030761,-0.015839
30.812,0.0059287,-0.018615
30.82,0.0039482,-0.015361
30.828,0.0016632,-0.01047
30.836,0.0064288,-0.020317
30.844,0.0069359,-0.020955
30.852,0.0024728,-0.011627
30.859,0.0010963,-0.0092656
30.867,0.001489,-0.0088499
30.875,0.00092344,-0.008542
30.883,0.00022831,-0.0040915
30.891,0.0029135,-0.013587
30.898,0.002301,-0.010964
30.906,0.0049534,-0.014995
30.914,5.0779e-05,-0.0019502
30.922,0.0030825,-0.012881
30.93,0.0061837,-0.017899
30.938,0.0028602,-0.011833
30.945,0.011164,-0.022625
30.953,0.014955,-0.023279
30.961,0.009655,-0.01975
30.969,0.0012882,-0.0081115
30.977,0.0092795,-0.018791
30.984,0.0047555,-0.015511
30.992,0.0030396,-0.011342
31,0.0030284,-0.012445
31.008,-0.00092476,-0.0065263
31.016,0.00063581,-0.0053981
31.023,0.0049291,-0.014281
31.031,0.005793,-0.013917
31.039,0.0021988,-0.0076527
31.047,0.00018259,-0.0021278
31.055,-1.8472e-05,-0.0024514
31.062,-0.0003634,-0.0041155
31.07,0.00010061,-0.00244
31.078,0.0014241,-0.0061648
31.086,-0.0040222,-0.013502
31.094,-0.00080175,-0.0074231
31.102,4.1514e-05,-0.0026885
31.109,0.00080294,-0.0056182
31.117,0.00013967,-0.002517
31.125,0.0010046,-0.0069458
31.133,0.0013033,-0.0080438
31.141,0.00067129,-0.0045721
31.148,0.00057159,-0.0042333
31.156,0.00033275,-0.0035283
31.164,0.00095615,-0.0063069
31.172,0.0021106,-0.010066
31.18,0.007951,-0.018134
31.188,0.0041907,-0.013417
31.195,0.0057788,-0.014247
31.203,0.0062267,-0.015168
31.211,0.0025596,-0.0092956
31.219,0.0051431,-0.013697
31.227,0.0020905,-0.0099037
31.234,0.0015269,-0.0095286
31.242,0.0029887,-0.0091371
31.25,0.012221,-0.017034
31.258,0.012499,-0.016863
31.266,0.0040036,-0.0092138
31.273,0.0013613,-0.0075144
31.281,0.0099897,-0.018194
31.289,0.014406,-0.017435
31.297,0.011573,-0.012681
31.305,0.0049309,-0.014601
31.312,0.0048281,-0.014892
31.32,0.0050194,-0.012105
31.328,0.0062506,-0.011531
31.336,0.0082486,-0.014463
31.344,0.0080898,-0.013672
31.352,0.0083447,-0.012778
31.359,0.020287,-0.01979
31.367,0.025413,-0.020943
31.375,0.013107,-0.017716
31.383,0.0033313,-0.0090379
31.391,0.0029026,-0.0096501
31.398,0.016425,-0.024871
31.406,0.01034,-0.017454
31.414,0.019665,-0.017065
31.422,0.016326,-0.02099
31.43,0.011045,-0.016873
31.438,0.0084907,-0.013197
31.445,0.017244,-0.019227
31.453,0.028184,-0.023473
31.461,0.014922,-0.024166
31.469,0.0020074,-0.0073942
31.477,0.018158,-0.014093
31.484,0.017154,-0.014822
31.492,0.0062975,-0.013545
31.5,0.0035979,-0.011313
31.508,0.0070456,-0.016243
31.516,0.013976,-0.020555
31.523,0.020488,-0.023037
31.531,0.025296,-0.024939
31.539,0.014343,-0.013176
31.547,0.007565,-0.012686
31.555,0.0068121,-0.012522
31.562,0.010731,-0.019234
31.57,0.00095497,-0.0049359
31.578,0.0061733,-0.015197
31.586,0.010486,-0.017851
31.594,0.0088912,-0.017671
31.602,0.00908,-0.016466
31.609,0.0055971,-0.013877
31.617,0.009759,-0.016469
31.625,0.018461,-0.018507
31.633,0.020338,-0.014682
31.641,0.022261,-0.019237
31.648,0.02228,-0.019887
31.656,0.020163,-0.020063
31.664,0.011547,-0.017552
31.672,0.016617,-0.022321
31.68,0.0064223,-0.014045
31.688,0.013241,-0.016832
31.695,0.023087,-0.022396
31.703,0.021793,-0.019702
31.711,0.015069,-0.019622
31.719,0.01726,-0.020801
31.727,0.0072775,-0.01255
31.734,0.0082609,-0.015301
31.742,0.020031,-0.026192
31.75,0.02505,-0.030352
31.758,0.019051,-0.027054
31.766,0.0076061,-0.015183
31.773,0.010459,-0.018349
31.781,0.01264,-0.01769
31.789,0.0095958,-0.017464
31.797,0.0083299,-0.01735
31.805,0.011447,-0.020717
31.812,0.017174,-0.024343
31.82,0.0088542,-0.017897
31.828,0.020561,-0.017725
31.836,0.020991,-0.017848
31.844,0.017908,-0.023036
31.852,0.006474,-0.014218
31.859,0.0090836,-0.017348
31.867,0.0046128,-0.012058
31.875,0.0073646,-0.018304
31.883,0.012192,-0.021416
31.891,0.012152,-0.021291
31.898,0.0092893,-0.016004
31.906,0.015561,-0.019604
31.914,0.017864,-0.019853
31.922,0.011634,-0.019252
31.93,0.012278,-0.021743
31.938,0.012764,-0.022142
31.945,0.013528,-0.020669
31.953,0.014295,-0.021507
31.961,0.013492,-0.020536
31.969,0.017388,-0.018651
31.977,0.028963,-0.019255
31.984,0.021751,-0.019963
31.992,0.010343,-0.016242
32,0.015199,-0.020611
32.008,0.015348,-0.019082
32.016,0.015311,-0.020133
32.023,0.015461,-0.020405
32.031,0.018396,-0.019599
32.039,0.016039,-0.018558
32.047,0.010429,-0.015868
32.055,0.019253,-0.018471
32.062,0.016908,-0.019687
32.07,0.014321,-0.014275
32.078,0.019532,-0.018556
32.086,0.019449,-0.019764
32.094,0.013923,-0.020838
32.102,0.017338,-0.020665
32.109,0.030689,-0.020861
32.117,0.021091,-0.023827
32.125,0.023,-0.021558
32.133,0.024081,-0.017317
32.141,0.035467,-0.021683
32.148,0.020406,-0.020715
32.156,0.014579,-0.018159
32.164,0.012652,-0.015487
32.172,0.015303,-0.018216
32.18,0.01764,-0.017317
32.188,0.013507,-0.017928
32.195,0.012972,-0.019429
32.203,0.015402,-0.019574
32.211,0.012963,-0.016812
32.219,0.0093827,-0.015216
32.227,0.017318,-0.01762
32.234,0.026186,-0.020002
32.242,0.029079,-0.017893
32.25,0.017296,-0.021307
32.258,0.029239,-0.027468
32.266,0.019115,-0.020857
32.273,0.011555,-0.019354
32.281,0.019311,-0.023016
32.289,0.0085641,-0.014979
32.297,0.0063582,-0.015577
32.305,0.016611,-0.019599
32.312,0.015597,-0.019984
32.32,0.019922,-0.021636
32.328,0.025206,-0.014938
32.336,0.018668,-0.017158
32.344,0.029244,-0.020968
32.352,0.029321,-0.025845
32.359,0.01668,-0.02184
32.367,0.01119,-0.018161
32.375,0.021122,-0.022443
32.383,0.016687,-0.015621
32.391,0.021066,-0.013638
32.398,0.025643,-0.020848
32.406,0.027741,-0.027839
32.414,0.028102,-0.029123
32.422,0.015606,-0.025643
32.43,0.026286,-0.023078
32.438,0.04517,-0.025942
32.445,0.037749,-0.029058
32.453,0.021474,-0.019088
32.461,0.014371,-0.018165
32.469,0.016776,-0.01888
32.477,0.032168,-0.021685
32.484,0.026396,-0.032787
32.492,0.028184,-0.02705
32.5,0.026159,-0.021783
32.508,0.0082687,-0.018428
32.516,0.0033138,-0.011967
32.523,0.013381,-0.02264
32.531,0.017845,-0.023874
32.539,0.026658,-0.026978
32.547,0.033262,-0.030249
32.555,0.027654,-0.034566
32.562,0.016926,-0.029022
32.57,0.03151,-0.03155
32.578,0.046229,-0.033382
32.586,0.029443,-0.031723
32.594,0.029975,-0.032185
32.602,0.04072,-0.027615
32.609,0.03055,-0.030833
32.617,0.022824,-0.02948
32.625,0.027855,-0.029343
32.633,0.038042,-0.026725
32.641,0.052712,-0.025939
32.648,0.059928,-0.023301
32.656,0.034617,-0.020688
32.664,0.035796,-0.025415
32.672,0.025388,-0.024783
32.68,0.025868,-0.028749
32.688,0.024586,-0.02937
32.695,0.030692,-0.035164
32.703,0.028639,-0.03346
32.711,0.018407,-0.025019
32.719,0.030771,-0.030676
32.727,0.039606,-0.029887
32.734,0.059825,-0.028452
32.742,0.051789,-0.028759
32.75,0.053636,-0.026447
32.758,0.063693,-0.021689
32.766,0.063365,-0.025718
32.773,0.062305,-0.026162
32.781,0.059094,-0.022091
32.789,0.042826,-0.02955
32.797,0.029625,-0.026911
32.805,0.03766,-0.026082
32.812,0.047374,-0.036219
32.82,0.038642,-0.035836
32.828,0.051776,-0.034921
32.836,0.069267,-0.030779
32.844,0.062486,-0.032791
32.852,0.047589,-0.021176
32.859,0.027817,-0.025926
32.867,0.048557,-0.028497
32.875,0.047675,-0.035247
32.883,0.050114,-0.028054
32.891,0.064272,-0.0254
32.898,0.059657,-0.034412
32.906,0.05836,-0.028032
32.914,0.070989,-0.019683
32.922,0.068941,-0.027677
32.93,0.045729,-0.03123
32.938,0.037027,-0.033034
32.945,0.039539,-0.032171
32.953,0.055558,-0.030503
32.961,0.047392,-0.034786
32.969,0.031031,-0.035714
32.977,0.031731,-0.037
32.984,0.041728,-0.038229
32.992,0.050865,-0.029086
33,0.047373,-0.02969
33.008,0.04408,-0.033148
33.016,0.046781,-0.033966
33.023,0.042102,-0.025808
33.031,0.043291,-0.020477
33.039,0.049906,-0.035886
33.047,0.056479,-0.032796
33.055,0.038161,-0.029733
33.062,0.040665,-0.037879
33.07,0.046013,-0.02609
33.078,0.065917,-0.032562
33.086,0.082072,-0.049319
33.094,0.076862,-0.047526
33.102,0.056201,-0.035225
33.109,0.050249,-0.014215
33.117,0.040101,-0.02772
33.125,0.053567,-0.024823
33.133,0.05768,-0.02139
33.141,0.067719,-0.018696
33.148,0.062401,-0.045742
33.156,0.047561,-0.042066
33.164,0.072341,-0.011243
33.172,0.040979,-0.024976
33.18,0.067523,-0.033929
33.188,0.091696,-0.024716
33.195,0.087031,-0.027021
33.203,0.090676,-0.043808
33.211,0.085517,-0.042678
33.219,0.11653,-0.038132
33.227,0.095603,-0.041333
33.234,0.088213,-0.046009
33.242,0.07522,-0.038268
33.25,0.080616,-0.037677
33.258,0.099809,-0.036355
33.266,0.101,-0.03724
33.273,0.10709,-0.034024
33.281,0.1176,-0.028863
33.289,0.14062,-0.031639
33.297,0.13501,-0.059374
33.305,0.11925,-0.048302
33.312,0.10279,-0.044018
33.32,0.12358,-0.057847
33.328,0.13748,-0.04381
33.336,0.12016,-0.044784
33.344,0.11132,-0.058857
33.352,0.1252,-0.041269
33.359,0.14769,-0.043574
33.367,0.13596,-0.032026
33.375,0.1241,-0.052703
33.383,0.14556,-0.075232
33.391,0.14688,-0.077462
33.398,0.14457,-0.060865
33.406,0.20995,-0.052862
33.414,0.25358,-0.081291
33.422,0.22628,-0.065624
33.43,0.19838,-0.054903
33.438,0.2652,-0.049707
33.445,0.31428,-0.04973
33.453,0.34169,-0.01613
33.461,0.34029,-0.036909
33.469,0.3405,-0.033282
33.477,0.40789,-0.069794
33.484,0.40417,-0.026323
33.492,0.43174,-0.017561
33.5,0.45905,0.0070448
33.508,0.55936,-0.024177
33.516,0.53543,-0.039115
33.523,0.55426,-0.084123
33.531,0.61405,-0.081249
33.539,0.6278,0.0042365
33.547,0.6846,-0.04575
33.555,0.71421,-0.063011
33.562,0.78824,-0.058963
33.57,1.0065,-0.073185
33.578,1.035,-0.070638
33.586,0.99695,-0.05943
33.594,1.0573,-0.042247
33.602,1.1537,0.045919
33.609,1.1193,0.015411
33.617,1.1699,-0.061725
33.625,1.1295,-0.0319
33.633,1.1263,-0.009728
33.641,1.0769,-0.030719
33.648,1.0233,-0.072209
33.656,1.0394,-0.09344
33.664,0.92136,-0.15506
33.672,0.85204,-0.066797
33.68,0.71137,-0.039812
33.688,0.6322,-0.052705
33.695,0.65128,-0.049117
33.703,0.56974,-0.10142
33.711,0.55976,-0.15487
33.719,0.39144,-0.12903
33.727,0.38685,-0.090653
33.734,0.41497,-0.080546
33.742,0.41672,-0.022888
33.75,0.3607,-0.019169
33.758,0.35125,-0.010587
33.766,0.32812,-0.045621
33.773,0.24331,-0.012216
33.781,0.21141,-0.055141
33.789,0.15654,-0.087281
33.797,0.17897,-0.027949
33.805,0.14047,-0.014927
33.812,0.085323,-0.032197
33.82,0.11725,-0.037714
33.828,0.17831,-0.016189
33.836,0.23693,-0.0050995
33.844,0.20778,-0.057642
33.852,0.16272,-0.08136
33.859,0.14315,-0.040491
33.867,0.036517,-0.036798
33.875,0.028461,-0.04072
33.883,0.059179,-0.059163
33.891,0.03981,-0.055487
33.898,0.042998,-0.049116
33.906,0.050221,-0.04667
33.914,0.069816,-0.070715
33.922,0.052771,-0.057707
33.93,0.11108,-0.037801
33.938,0.084807,-0.045411
33.945,0.10195,-0.031707
33.953,0.096643,-0.0016537
33.961,0.1156,-0.023485
33.969,0.10177,-0.040468
33.977,0.09051,-0.017226
33.984,0.06154,0.016801
33.992,0.092444,-0.012632
34,0.081617,-0.025952
34.008,0.054618,-0.030762
34.016,0.069309,-0.020515
34.023,0.065124,-0.030728
34.031,0.046471,-0.01955
34.039,0.026728,0.0044742
34.047,0.061753,-0.0034307
34.055,0.021455,-0.015361
34.062,0.025982,0.0081218
34.07,0.054458,-0.017352
34.078,0.053347,-0.02167
34.086,0.03134,-0.017879
34.094,0.031517,-0.015704
34.102,0.038646,0.0029826
34.109,0.012313,-0.0074696
34.117,0.034466,-0.007717
34.125,0.025796,0.0051414
34.133,0.017616,-4.1803e-05
34.141,0.032056,0.021541
34.148,0.039924,0.017011
34.156,0.051476,-0.0020087
34.164,0.012272,0.0029301
34.172,0.024933,0.00071459
34.18,0.025976,-0.0008072
34.188,0.024235,0.0042326
34.195,0.031411,0.0052417
34.203,0.029772,0.0021516
34.211,0.026166,-0.013923
34.219,0.013524,-0.0084807
34.227,0.011421,-0.00053077
34.234,0.0093737,-0.010788
34.242,0.0033535,-0.0085654
34.25,0.021965,-0.011433
34.258,0.03928,-0.011568
34.266,0.019572,-0.015913
34.273,0.035179,-0.025783
34.281,0.038201,-0.012608
34.289,0.016788,0.010962
34.297,0.028873,-9.0708e-05
34.305,0.0052295,-0.0034972
